Date,Time,c02,temperature
13/04/2004,10.00.00,144,93
13/04/2004,11.00.00,135,96
13/04/2004,12.00.00,140,84
13/04/2004,13.00.00,141,87
13/04/2004,14.00.00,181,87
13/04/2004,15.00.00,227,103
13/04/2004,16.00.00,149,88
13/04/2004,17.00.00,425,118
13/04/2004,18.00.00,669,134
13/04/2004,19.00.00,680,144
13/04/2004,20.00.00,446,129
13/04/2004,21.00.00,205,108
13/04/2004,22.00.00,194,104
13/04/2004,23.00.00,115,90
14/04/2004,00.00.00,74,74
14/04/2004,01.00.00,85,73
14/04/2004,02.00.00,66,60
14/04/2004,03.00.00,60,-200
14/04/2004,04.00.00,40,57
14/04/2004,05.00.00,47,62
14/04/2004,06.00.00,116,71
14/04/2004,07.00.00,478,94
14/04/2004,08.00.00,836,99
14/04/2004,09.00.00,655,119
14/04/2004,10.00.00,312,103
14/04/2004,11.00.00,195,95
14/04/2004,12.00.00,238,95
14/04/2004,13.00.00,-200,-200
14/04/2004,14.00.00,-200,-200
14/04/2004,15.00.00,-200,-200
14/04/2004,16.00.00,-200,-200
14/04/2004,17.00.00,-200,-200
14/04/2004,18.00.00,-200,-200
14/04/2004,19.00.00,-200,-200
14/04/2004,20.00.00,-200,-200
14/04/2004,21.00.00,-200,-200
14/04/2004,22.00.00,-200,-200
14/04/2004,23.00.00,-200,-200
15/04/2004,00.00.00,-200,-200
15/04/2004,01.00.00,-200,-200
15/04/2004,02.00.00,-200,-200
15/04/2004,03.00.00,-200,-200
15/04/2004,04.00.00,-200,-200
15/04/2004,05.00.00,-200,-200
15/04/2004,06.00.00,-200,-200
15/04/2004,07.00.00,-200,-200
15/04/2004,08.00.00,-200,-200
15/04/2004,09.00.00,536,114
15/04/2004,10.00.00,481,127
15/04/2004,11.00.00,460,135
15/04/2004,12.00.00,597,135
15/04/2004,13.00.00,465,120
15/04/2004,14.00.00,542,129
15/04/2004,15.00.00,437,114
15/04/2004,16.00.00,383,129
15/04/2004,17.00.00,778,149
15/04/2004,18.00.00,926,149
15/04/2004,19.00.00,1189,158
15/04/2004,20.00.00,824,148
15/04/2004,21.00.00,660,134
15/04/2004,22.00.00,203,111
15/04/2004,23.00.00,136,106
16/04/2004,00.00.00,114,108
16/04/2004,01.00.00,110,93
16/04/2004,02.00.00,127,83
16/04/2004,03.00.00,68,-200
16/04/2004,04.00.00,70,69
16/04/2004,05.00.00,93,77
16/04/2004,06.00.00,179,87
16/04/2004,07.00.00,523,109
16/04/2004,08.00.00,546,116
16/04/2004,09.00.00,251,105
16/04/2004,10.00.00,222,106
16/04/2004,11.00.00,212,108
16/04/2004,12.00.00,263,100
16/04/2004,13.00.00,535,149
16/04/2004,14.00.00,609,148
16/04/2004,15.00.00,449,126
16/04/2004,16.00.00,536,140
16/04/2004,17.00.00,743,142
16/04/2004,18.00.00,575,141
16/04/2004,19.00.00,783,149
16/04/2004,20.00.00,706,140
16/04/2004,21.00.00,299,117
16/04/2004,22.00.00,159,103
16/04/2004,23.00.00,171,99
17/04/2004,00.00.00,162,100
17/04/2004,01.00.00,111,88
17/04/2004,02.00.00,134,83
17/04/2004,03.00.00,-200,-200
17/04/2004,04.00.00,-200,-200
17/04/2004,05.00.00,-200,-200
17/04/2004,06.00.00,-200,-200
17/04/2004,07.00.00,-200,-200
17/04/2004,08.00.00,-200,-200
17/04/2004,09.00.00,-200,-200
17/04/2004,10.00.00,-200,-200
17/04/2004,11.00.00,-200,-200
17/04/2004,12.00.00,-200,-200
17/04/2004,13.00.00,-200,-200
17/04/2004,14.00.00,-200,-200
17/04/2004,15.00.00,-200,-200
17/04/2004,16.00.00,-200,-200
17/04/2004,17.00.00,-200,-200
17/04/2004,18.00.00,-200,-200
17/04/2004,19.00.00,-200,-200
17/04/2004,20.00.00,-200,-200
17/04/2004,21.00.00,-200,-200
17/04/2004,22.00.00,-200,-200
17/04/2004,23.00.00,-200,-200
18/04/2004,00.00.00,-200,-200
18/04/2004,01.00.00,-200,-200
18/04/2004,02.00.00,-200,-200
18/04/2004,03.00.00,-200,-200
18/04/2004,04.00.00,-200,-200
18/04/2004,05.00.00,-200,-200
18/04/2004,06.00.00,-200,-200
18/04/2004,07.00.00,-200,-200
18/04/2004,08.00.00,-200,-200
18/04/2004,09.00.00,-200,-200
18/04/2004,10.00.00,-200,-200
18/04/2004,11.00.00,-200,-200
18/04/2004,12.00.00,-200,-200
18/04/2004,13.00.00,-200,-200
18/04/2004,14.00.00,-200,-200
18/04/2004,15.00.00,-200,-200
18/04/2004,16.00.00,-200,-200
18/04/2004,17.00.00,-200,-200
18/04/2004,18.00.00,-200,-200
18/04/2004,19.00.00,-200,-200
18/04/2004,20.00.00,-200,-200
18/04/2004,21.00.00,-200,-200
18/04/2004,22.00.00,-200,-200
18/04/2004,23.00.00,-200,-200
19/04/2004,00.00.00,-200,-200
19/04/2004,01.00.00,-200,-200
19/04/2004,02.00.00,-200,-200
19/04/2004,03.00.00,-200,-200
19/04/2004,04.00.00,-200,-200
19/04/2004,05.00.00,-200,-200
19/04/2004,06.00.00,-200,-200
19/04/2004,07.00.00,-200,-200
19/04/2004,08.00.00,-200,-200
19/04/2004,09.00.00,-200,-200
19/04/2004,10.00.00,-200,-200
19/04/2004,11.00.00,-200,-200
19/04/2004,12.00.00,-200,-200
19/04/2004,13.00.00,-200,-200
19/04/2004,14.00.00,-200,-200
19/04/2004,15.00.00,-200,-200
19/04/2004,16.00.00,-200,-200
19/04/2004,17.00.00,-200,-200
19/04/2004,18.00.00,-200,-200
19/04/2004,19.00.00,-200,-200
19/04/2004,20.00.00,-200,-200
19/04/2004,21.00.00,-200,-200
19/04/2004,22.00.00,-200,-200
19/04/2004,23.00.00,-200,-200
20/04/2004,00.00.00,-200,-200
20/04/2004,01.00.00,-200,-200
20/04/2004,02.00.00,-200,-200
20/04/2004,03.00.00,-200,-200
20/04/2004,04.00.00,-200,-200
20/04/2004,05.00.00,-200,-200
20/04/2004,06.00.00,-200,-200
20/04/2004,07.00.00,-200,-200
20/04/2004,08.00.00,-200,-200
20/04/2004,09.00.00,-200,-200
20/04/2004,10.00.00,-200,-200
20/04/2004,11.00.00,-200,-200
20/04/2004,12.00.00,-200,-200
20/04/2004,13.00.00,-200,-200
20/04/2004,14.00.00,-200,-200
20/04/2004,15.00.00,-200,-200
20/04/2004,16.00.00,-200,-200
20/04/2004,17.00.00,-200,-200
20/04/2004,18.00.00,-200,-200
20/04/2004,19.00.00,-200,-200
20/04/2004,20.00.00,-200,-200
20/04/2004,21.00.00,-200,-200
20/04/2004,22.00.00,-200,-200
20/04/2004,23.00.00,-200,-200
21/04/2004,00.00.00,-200,-200
21/04/2004,01.00.00,-200,-200
21/04/2004,02.00.00,-200,-200
21/04/2004,03.00.00,-200,-200
21/04/2004,04.00.00,-200,-200
21/04/2004,05.00.00,-200,-200
21/04/2004,06.00.00,-200,-200
21/04/2004,07.00.00,-200,-200
21/04/2004,08.00.00,-200,-200
21/04/2004,09.00.00,-200,-200
21/04/2004,10.00.00,-200,-200
21/04/2004,11.00.00,-200,-200
21/04/2004,12.00.00,-200,-200
21/04/2004,13.00.00,-200,-200
21/04/2004,14.00.00,-200,-200
21/04/2004,15.00.00,-200,-200
21/04/2004,16.00.00,-200,-200
21/04/2004,17.00.00,-200,-200
21/04/2004,18.00.00,-200,-200
21/04/2004,19.00.00,-200,-200
21/04/2004,20.00.00,-200,-200
21/04/2004,21.00.00,-200,-200
21/04/2004,22.00.00,-200,-200
21/04/2004,23.00.00,-200,-200
22/04/2004,00.00.00,-200,-200
22/04/2004,01.00.00,-200,-200
22/04/2004,02.00.00,-200,-200
22/04/2004,03.00.00,-200,-200
22/04/2004,04.00.00,-200,-200
22/04/2004,05.00.00,-200,-200
22/04/2004,06.00.00,-200,-200
22/04/2004,07.00.00,-200,-200
22/04/2004,08.00.00,-200,-200
22/04/2004,09.00.00,-200,-200
22/04/2004,10.00.00,-200,-200
22/04/2004,11.00.00,-200,-200
22/04/2004,12.00.00,-200,-200
22/04/2004,13.00.00,-200,-200
22/04/2004,14.00.00,-200,-200
22/04/2004,15.00.00,-200,-200
22/04/2004,16.00.00,-200,-200
22/04/2004,17.00.00,-200,-200
22/04/2004,18.00.00,-200,-200
22/04/2004,19.00.00,-200,-200
22/04/2004,20.00.00,-200,-200
22/04/2004,21.00.00,-200,-200
22/04/2004,22.00.00,-200,-200
22/04/2004,23.00.00,-200,-200
23/04/2004,00.00.00,-200,-200
23/04/2004,01.00.00,-200,-200
23/04/2004,02.00.00,-200,-200
23/04/2004,03.00.00,-200,-200
23/04/2004,04.00.00,-200,-200
23/04/2004,05.00.00,46,59
23/04/2004,06.00.00,56,67
23/04/2004,07.00.00,452,95
23/04/2004,08.00.00,880,123
23/04/2004,09.00.00,759,142
23/04/2004,10.00.00,394,142
23/04/2004,11.00.00,639,169
23/04/2004,12.00.00,541,142
23/04/2004,13.00.00,468,136
23/04/2004,14.00.00,483,147
23/04/2004,15.00.00,682,196
23/04/2004,16.00.00,698,186
23/04/2004,17.00.00,832,177
23/04/2004,18.00.00,872,164
23/04/2004,19.00.00,899,161
23/04/2004,20.00.00,692,146
23/04/2004,21.00.00,145,98
23/04/2004,22.00.00,208,108
23/04/2004,23.00.00,204,107
24/04/2004,00.00.00,240,113
24/04/2004,01.00.00,251,100
24/04/2004,02.00.00,173,87
24/04/2004,03.00.00,113,-200
24/04/2004,04.00.00,55,60
24/04/2004,05.00.00,65,65
24/04/2004,06.00.00,119,64
24/04/2004,07.00.00,151,73
24/04/2004,08.00.00,305,86
24/04/2004,09.00.00,415,105
24/04/2004,10.00.00,321,107
24/04/2004,11.00.00,358,114
24/04/2004,12.00.00,350,105
24/04/2004,13.00.00,238,74
24/04/2004,14.00.00,215,95
24/04/2004,15.00.00,192,89
24/04/2004,16.00.00,205,95
24/04/2004,17.00.00,165,93
24/04/2004,18.00.00,283,123
24/04/2004,19.00.00,467,134
24/04/2004,20.00.00,485,126
24/04/2004,21.00.00,202,79
24/04/2004,22.00.00,64,54
24/04/2004,23.00.00,71,69
25/04/2004,00.00.00,84,67
25/04/2004,01.00.00,70,73
25/04/2004,02.00.00,61,73
25/04/2004,03.00.00,92,-200
25/04/2004,04.00.00,40,33
25/04/2004,05.00.00,20,20
25/04/2004,06.00.00,31,37
25/04/2004,07.00.00,41,50
25/04/2004,08.00.00,40,45
25/04/2004,09.00.00,35,48
25/04/2004,10.00.00,44,56
25/04/2004,11.00.00,71,58
25/04/2004,12.00.00,66,52
25/04/2004,13.00.00,46,52
25/04/2004,14.00.00,50,44
25/04/2004,15.00.00,51,59
25/04/2004,16.00.00,64,74
25/04/2004,17.00.00,138,76
25/04/2004,18.00.00,137,83
25/04/2004,19.00.00,303,100
25/04/2004,20.00.00,204,101
25/04/2004,21.00.00,95,90
25/04/2004,22.00.00,347,93
25/04/2004,23.00.00,252,79
26/04/2004,00.00.00,66,57
26/04/2004,01.00.00,45,43
26/04/2004,02.00.00,36,25
26/04/2004,03.00.00,26,-200
26/04/2004,04.00.00,17,17
26/04/2004,05.00.00,21,44
26/04/2004,06.00.00,60,72
26/04/2004,07.00.00,155,91
26/04/2004,08.00.00,235,89
26/04/2004,09.00.00,89,84
26/04/2004,10.00.00,76,83
26/04/2004,11.00.00,101,78
26/04/2004,12.00.00,109,80
26/04/2004,13.00.00,143,75
26/04/2004,14.00.00,104,77
26/04/2004,15.00.00,107,77
26/04/2004,16.00.00,133,81
26/04/2004,17.00.00,171,101
26/04/2004,18.00.00,405,119
26/04/2004,19.00.00,334,111
26/04/2004,20.00.00,236,109
26/04/2004,21.00.00,99,101
26/04/2004,22.00.00,93,89
26/04/2004,23.00.00,82,75
27/04/2004,00.00.00,51,51
27/04/2004,01.00.00,41,39
27/04/2004,02.00.00,31,32
27/04/2004,03.00.00,41,-200
27/04/2004,04.00.00,41,49
27/04/2004,05.00.00,38,68
27/04/2004,06.00.00,111,76
27/04/2004,07.00.00,584,122
27/04/2004,08.00.00,633,129
27/04/2004,09.00.00,145,94
27/04/2004,10.00.00,155,99
27/04/2004,11.00.00,128,81
27/04/2004,12.00.00,255,87
27/04/2004,13.00.00,411,107
27/04/2004,14.00.00,173,95
27/04/2004,15.00.00,277,110
27/04/2004,16.00.00,259,99
27/04/2004,17.00.00,274,113
27/04/2004,18.00.00,377,127
27/04/2004,19.00.00,457,131
27/04/2004,20.00.00,555,137
27/04/2004,21.00.00,279,122
27/04/2004,22.00.00,137,100
27/04/2004,23.00.00,203,108
28/04/2004,00.00.00,101,83
28/04/2004,01.00.00,86,74
28/04/2004,02.00.00,51,64
28/04/2004,03.00.00,47,-200
28/04/2004,04.00.00,35,40
28/04/2004,05.00.00,33,39
28/04/2004,06.00.00,95,69
28/04/2004,07.00.00,754,104
28/04/2004,08.00.00,588,100
28/04/2004,09.00.00,658,146
28/04/2004,10.00.00,372,155
28/04/2004,11.00.00,386,139
28/04/2004,12.00.00,333,121
28/04/2004,13.00.00,293,108
28/04/2004,14.00.00,511,126
28/04/2004,15.00.00,559,145
28/04/2004,16.00.00,375,121
28/04/2004,17.00.00,509,145
28/04/2004,18.00.00,790,160
28/04/2004,19.00.00,816,155
28/04/2004,20.00.00,804,162
28/04/2004,21.00.00,332,129
28/04/2004,22.00.00,156,96
28/04/2004,23.00.00,143,92
29/04/2004,00.00.00,117,89
29/04/2004,01.00.00,84,61
29/04/2004,02.00.00,60,54
29/04/2004,03.00.00,76,-200
29/04/2004,04.00.00,40,44
29/04/2004,05.00.00,64,57
29/04/2004,06.00.00,148,68
29/04/2004,07.00.00,635,95
29/04/2004,08.00.00,1129,125
29/04/2004,09.00.00,475,135
29/04/2004,10.00.00,220,118
29/04/2004,11.00.00,105,91
29/04/2004,12.00.00,190,89
29/04/2004,13.00.00,516,129
29/04/2004,14.00.00,346,122
29/04/2004,15.00.00,565,138
29/04/2004,16.00.00,483,136
29/04/2004,17.00.00,651,143
29/04/2004,18.00.00,657,145
29/04/2004,19.00.00,830,146
29/04/2004,20.00.00,435,122
29/04/2004,21.00.00,209,112
29/04/2004,22.00.00,202,102
29/04/2004,23.00.00,174,97
30/04/2004,00.00.00,170,85
30/04/2004,01.00.00,116,76
30/04/2004,02.00.00,91,74
30/04/2004,03.00.00,71,-200
30/04/2004,04.00.00,59,56
30/04/2004,05.00.00,48,66
30/04/2004,06.00.00,111,90
30/04/2004,07.00.00,345,111
30/04/2004,08.00.00,332,103
30/04/2004,09.00.00,344,117
30/04/2004,10.00.00,212,116
30/04/2004,11.00.00,166,109
30/04/2004,12.00.00,214,116
30/04/2004,13.00.00,377,115
30/04/2004,14.00.00,210,94
30/04/2004,15.00.00,265,121
30/04/2004,16.00.00,365,114
30/04/2004,17.00.00,454,110
30/04/2004,18.00.00,460,122
30/04/2004,19.00.00,642,135
30/04/2004,20.00.00,501,133
30/04/2004,21.00.00,234,110
30/04/2004,22.00.00,212,102
30/04/2004,23.00.00,275,108
1/5/2004,00.00.00,275,110
1/5/2004,01.00.00,-200,84
1/5/2004,02.00.00,-200,71
1/5/2004,03.00.00,-200,-200
1/5/2004,04.00.00,-200,42
1/5/2004,05.00.00,-200,32
1/5/2004,06.00.00,-200,35
1/5/2004,07.00.00,-200,67
1/5/2004,08.00.00,-200,73
1/5/2004,09.00.00,-200,86
1/5/2004,10.00.00,-200,89
1/5/2004,11.00.00,-200,86
1/5/2004,12.00.00,-200,86
1/5/2004,13.00.00,-200,66
1/5/2004,14.00.00,-200,68
1/5/2004,15.00.00,-200,82
1/5/2004,16.00.00,-200,91
1/5/2004,17.00.00,-200,95
1/5/2004,18.00.00,-200,104
1/5/2004,19.00.00,-200,131
1/5/2004,20.00.00,-200,112
1/5/2004,21.00.00,-200,100
1/5/2004,22.00.00,-200,115
1/5/2004,23.00.00,-200,129
2/5/2004,00.00.00,-200,99
2/5/2004,01.00.00,-200,74
2/5/2004,02.00.00,-200,55
2/5/2004,03.00.00,-200,-200
2/5/2004,04.00.00,-200,35
2/5/2004,05.00.00,-200,37
2/5/2004,06.00.00,-200,45
2/5/2004,07.00.00,-200,46
2/5/2004,08.00.00,-200,68
2/5/2004,09.00.00,-200,77
2/5/2004,10.00.00,-200,79
2/5/2004,11.00.00,-200,72
2/5/2004,12.00.00,-200,68
2/5/2004,13.00.00,-200,64
2/5/2004,14.00.00,-200,73
2/5/2004,15.00.00,-200,84
2/5/2004,16.00.00,-200,67
2/5/2004,17.00.00,-200,106
2/5/2004,18.00.00,-200,114
2/5/2004,19.00.00,-200,123
2/5/2004,20.00.00,-200,108
2/5/2004,21.00.00,-200,100
2/5/2004,22.00.00,-200,118
2/5/2004,23.00.00,-200,121
3/5/2004,00.00.00,-200,94
3/5/2004,01.00.00,-200,52
3/5/2004,02.00.00,-200,39
3/5/2004,03.00.00,-200,-200
3/5/2004,04.00.00,-200,33
3/5/2004,05.00.00,-200,57
3/5/2004,06.00.00,-200,80
3/5/2004,07.00.00,-200,101
3/5/2004,08.00.00,-200,109
3/5/2004,09.00.00,-200,109
3/5/2004,10.00.00,-200,111
3/5/2004,11.00.00,-200,102
3/5/2004,12.00.00,-200,96
3/5/2004,13.00.00,-200,90
3/5/2004,14.00.00,-200,69
3/5/2004,15.00.00,-200,74
3/5/2004,16.00.00,-200,102
3/5/2004,17.00.00,-200,128
3/5/2004,18.00.00,-200,130
3/5/2004,19.00.00,-200,120
3/5/2004,20.00.00,-200,113
3/5/2004,21.00.00,-200,100
3/5/2004,22.00.00,-200,70
3/5/2004,23.00.00,-200,83
4/5/2004,00.00.00,-200,81
4/5/2004,01.00.00,-200,69
4/5/2004,02.00.00,-200,48
4/5/2004,03.00.00,-200,-200
4/5/2004,04.00.00,-200,28
4/5/2004,05.00.00,-200,47
4/5/2004,06.00.00,-200,88
4/5/2004,07.00.00,-200,109
4/5/2004,08.00.00,-200,113
4/5/2004,09.00.00,-200,104
4/5/2004,10.00.00,-200,65
4/5/2004,11.00.00,-200,87
4/5/2004,12.00.00,-200,99
4/5/2004,13.00.00,-200,100
4/5/2004,14.00.00,-200,105
4/5/2004,15.00.00,-200,97
4/5/2004,16.00.00,-200,54
4/5/2004,17.00.00,-200,59
4/5/2004,18.00.00,-200,109
4/5/2004,19.00.00,-200,125
4/5/2004,20.00.00,-200,132
4/5/2004,21.00.00,-200,110
4/5/2004,22.00.00,-200,53
4/5/2004,23.00.00,-200,61
5/5/2004,00.00.00,-200,41
5/5/2004,01.00.00,-200,22
5/5/2004,02.00.00,-200,28
5/5/2004,03.00.00,-200,-200
5/5/2004,04.00.00,-200,41
5/5/2004,05.00.00,-200,54
5/5/2004,06.00.00,-200,81
5/5/2004,07.00.00,-200,107
5/5/2004,08.00.00,-200,-200
5/5/2004,09.00.00,-200,124
5/5/2004,10.00.00,-200,123
5/5/2004,11.00.00,-200,120
5/5/2004,12.00.00,-200,113
5/5/2004,13.00.00,-200,114
5/5/2004,14.00.00,-200,120
5/5/2004,15.00.00,-200,125
5/5/2004,16.00.00,-200,88
5/5/2004,17.00.00,-200,72
5/5/2004,18.00.00,-200,103
5/5/2004,19.00.00,-200,67
5/5/2004,20.00.00,-200,79
5/5/2004,21.00.00,-200,89
5/5/2004,22.00.00,-200,67
5/5/2004,23.00.00,-200,83
6/5/2004,00.00.00,-200,76
6/5/2004,01.00.00,-200,58
6/5/2004,02.00.00,-200,30
6/5/2004,03.00.00,-200,-200
6/5/2004,04.00.00,-200,22
6/5/2004,05.00.00,-200,50
6/5/2004,06.00.00,-200,92
6/5/2004,07.00.00,-200,101
6/5/2004,08.00.00,-200,121
6/5/2004,09.00.00,-200,130
6/5/2004,10.00.00,-200,114
6/5/2004,11.00.00,-200,100
6/5/2004,12.00.00,-200,56
6/5/2004,13.00.00,-200,75
6/5/2004,14.00.00,-200,121
6/5/2004,15.00.00,-200,128
6/5/2004,16.00.00,-200,139
6/5/2004,17.00.00,-200,122
6/5/2004,18.00.00,-200,92
6/5/2004,19.00.00,-200,97
6/5/2004,20.00.00,-200,98
6/5/2004,21.00.00,-200,93
6/5/2004,22.00.00,-200,65
6/5/2004,23.00.00,-200,81
7/5/2004,00.00.00,-200,102
7/5/2004,01.00.00,-200,91
7/5/2004,02.00.00,-200,56
7/5/2004,03.00.00,-200,-200
7/5/2004,04.00.00,-200,41
7/5/2004,05.00.00,-200,48
7/5/2004,06.00.00,-200,72
7/5/2004,07.00.00,-200,106
7/5/2004,08.00.00,-200,107
7/5/2004,09.00.00,-200,127
7/5/2004,10.00.00,-200,114
7/5/2004,11.00.00,-200,101
7/5/2004,12.00.00,-200,95
7/5/2004,13.00.00,-200,110
7/5/2004,14.00.00,-200,101
7/5/2004,15.00.00,-200,106
7/5/2004,16.00.00,-200,116
7/5/2004,17.00.00,-200,124
7/5/2004,18.00.00,-200,133
7/5/2004,19.00.00,-200,96
7/5/2004,20.00.00,-200,85
7/5/2004,21.00.00,-200,97
7/5/2004,22.00.00,-200,97
7/5/2004,23.00.00,-200,101
8/5/2004,00.00.00,-200,85
8/5/2004,01.00.00,-200,80
8/5/2004,02.00.00,-200,33
8/5/2004,03.00.00,-200,-200
8/5/2004,04.00.00,-200,-200
8/5/2004,05.00.00,-200,-200
8/5/2004,06.00.00,-200,-200
8/5/2004,07.00.00,-200,-200
8/5/2004,08.00.00,-200,-200
8/5/2004,09.00.00,-200,-200
8/5/2004,10.00.00,-200,-200
8/5/2004,11.00.00,-200,-200
8/5/2004,12.00.00,-200,-200
8/5/2004,13.00.00,-200,-200
8/5/2004,14.00.00,-200,-200
8/5/2004,15.00.00,-200,-200
8/5/2004,16.00.00,-200,-200
8/5/2004,17.00.00,-200,-200
8/5/2004,18.00.00,-200,-200
8/5/2004,19.00.00,-200,-200
8/5/2004,20.00.00,-200,-200
8/5/2004,21.00.00,-200,-200
8/5/2004,22.00.00,-200,-200
8/5/2004,23.00.00,-200,-200
9/5/2004,00.00.00,-200,-200
9/5/2004,01.00.00,-200,-200
9/5/2004,02.00.00,-200,-200
9/5/2004,03.00.00,-200,-200
9/5/2004,04.00.00,-200,-200
9/5/2004,05.00.00,-200,-200
9/5/2004,06.00.00,-200,-200
9/5/2004,07.00.00,-200,-200
9/5/2004,08.00.00,-200,-200
9/5/2004,09.00.00,-200,-200
9/5/2004,10.00.00,-200,-200
9/5/2004,11.00.00,-200,-200
9/5/2004,12.00.00,-200,-200
9/5/2004,13.00.00,-200,-200
9/5/2004,14.00.00,-200,-200
9/5/2004,15.00.00,-200,-200
9/5/2004,16.00.00,-200,-200
9/5/2004,17.00.00,-200,-200
9/5/2004,18.00.00,-200,-200
9/5/2004,19.00.00,-200,-200
9/5/2004,20.00.00,-200,-200
9/5/2004,21.00.00,-200,-200
9/5/2004,22.00.00,-200,-200
9/5/2004,23.00.00,-200,-200
10/5/2004,00.00.00,-200,-200
10/5/2004,01.00.00,-200,-200
10/5/2004,02.00.00,-200,-200
10/5/2004,03.00.00,-200,-200
10/5/2004,04.00.00,-200,-200
10/5/2004,05.00.00,-200,-200
10/5/2004,06.00.00,-200,-200
10/5/2004,07.00.00,-200,-200
10/5/2004,08.00.00,-200,-200
10/5/2004,09.00.00,-200,117
10/5/2004,10.00.00,-200,107
10/5/2004,11.00.00,-200,95
10/5/2004,12.00.00,-200,93
10/5/2004,13.00.00,-200,104
10/5/2004,14.00.00,-200,102
10/5/2004,15.00.00,-200,109
10/5/2004,16.00.00,-200,97
10/5/2004,17.00.00,-200,104
10/5/2004,18.00.00,-200,124
10/5/2004,19.00.00,-200,135
10/5/2004,20.00.00,-200,122
10/5/2004,21.00.00,-200,109
10/5/2004,22.00.00,-200,95
10/5/2004,23.00.00,-200,86
11/5/2004,00.00.00,-200,78
11/5/2004,01.00.00,-200,53
11/5/2004,02.00.00,-200,43
11/5/2004,03.00.00,-200,-200
11/5/2004,04.00.00,-200,53
11/5/2004,05.00.00,-200,48
11/5/2004,06.00.00,-200,64
11/5/2004,07.00.00,-200,95
11/5/2004,08.00.00,-200,120
11/5/2004,09.00.00,-200,153
11/5/2004,10.00.00,-200,163
11/5/2004,11.00.00,-200,119
11/5/2004,12.00.00,-200,96
11/5/2004,13.00.00,-200,94
11/5/2004,14.00.00,-200,86
11/5/2004,15.00.00,-200,91
11/5/2004,16.00.00,-200,97
11/5/2004,17.00.00,-200,125
11/5/2004,18.00.00,-200,140
11/5/2004,19.00.00,-200,158
11/5/2004,20.00.00,-200,159
11/5/2004,21.00.00,-200,128
11/5/2004,22.00.00,-200,114
11/5/2004,23.00.00,-200,100
12/5/2004,00.00.00,-200,88
12/5/2004,01.00.00,-200,67
12/5/2004,02.00.00,-200,65
12/5/2004,03.00.00,-200,-200
12/5/2004,04.00.00,-200,47
12/5/2004,05.00.00,-200,57
12/5/2004,06.00.00,-200,73
12/5/2004,07.00.00,-200,95
12/5/2004,08.00.00,-200,110
12/5/2004,09.00.00,-200,121
12/5/2004,10.00.00,-200,108
12/5/2004,11.00.00,-200,125
12/5/2004,12.00.00,-200,117
12/5/2004,13.00.00,-200,131
12/5/2004,14.00.00,-200,126
12/5/2004,15.00.00,-200,114
12/5/2004,16.00.00,-200,123
12/5/2004,17.00.00,-200,116
12/5/2004,18.00.00,-200,107
12/5/2004,19.00.00,-200,123
12/5/2004,20.00.00,-200,112
12/5/2004,21.00.00,-200,101
12/5/2004,22.00.00,-200,91
12/5/2004,23.00.00,-200,88
13/05/2004,00.00.00,-200,96
13/05/2004,01.00.00,-200,75
13/05/2004,02.00.00,-200,47
13/05/2004,03.00.00,-200,-200
13/05/2004,04.00.00,-200,25
13/05/2004,05.00.00,-200,49
13/05/2004,06.00.00,-200,85
13/05/2004,07.00.00,-200,106
13/05/2004,08.00.00,-200,136
13/05/2004,09.00.00,-200,119
13/05/2004,10.00.00,-200,122
13/05/2004,11.00.00,-200,90
13/05/2004,12.00.00,-200,97
13/05/2004,13.00.00,-200,98
13/05/2004,14.00.00,-200,93
13/05/2004,15.00.00,-200,98
13/05/2004,16.00.00,-200,123
13/05/2004,17.00.00,-200,148
13/05/2004,18.00.00,-200,148
13/05/2004,19.00.00,-200,133
13/05/2004,20.00.00,-200,141
13/05/2004,21.00.00,-200,131
13/05/2004,22.00.00,-200,121
13/05/2004,23.00.00,-200,123
14/05/2004,00.00.00,-200,107
14/05/2004,01.00.00,-200,104
14/05/2004,02.00.00,-200,91
14/05/2004,03.00.00,-200,-200
14/05/2004,04.00.00,-200,87
14/05/2004,05.00.00,-200,102
14/05/2004,06.00.00,-200,95
14/05/2004,07.00.00,-200,140
14/05/2004,08.00.00,-200,-200
14/05/2004,09.00.00,-200,138
14/05/2004,10.00.00,-200,113
14/05/2004,11.00.00,-200,101
14/05/2004,12.00.00,-200,97
14/05/2004,13.00.00,-200,114
14/05/2004,14.00.00,-200,110
14/05/2004,15.00.00,-200,103
14/05/2004,16.00.00,-200,119
14/05/2004,17.00.00,-200,126
14/05/2004,18.00.00,-200,144
14/05/2004,19.00.00,-200,164
14/05/2004,20.00.00,-200,148
14/05/2004,21.00.00,-200,119
14/05/2004,22.00.00,-200,111
14/05/2004,23.00.00,-200,115
15/05/2004,00.00.00,-200,103
15/05/2004,01.00.00,-200,81
15/05/2004,02.00.00,-200,71
15/05/2004,03.00.00,-200,-200
15/05/2004,04.00.00,-200,58
15/05/2004,05.00.00,-200,44
15/05/2004,06.00.00,-200,49
15/05/2004,07.00.00,-200,68
15/05/2004,08.00.00,-200,108
15/05/2004,09.00.00,-200,117
15/05/2004,10.00.00,-200,127
15/05/2004,11.00.00,-200,93
15/05/2004,12.00.00,-200,94
15/05/2004,13.00.00,-200,87
15/05/2004,14.00.00,-200,75
15/05/2004,15.00.00,-200,81
15/05/2004,16.00.00,-200,86
15/05/2004,17.00.00,-200,97
15/05/2004,18.00.00,-200,117
